# Credits: EU Copernicus Marine Service information - https://marine.copernicus.eu
# Product: OCEANCOLOUR_GLO_BGC_L3_MY_009_103
# Dataset: cmems_obs-oc_glo_bgc-plankton_my_l3-multi-4km_P1D
# Variable: Mass concentration of chlorophyll a in sea water (CHL) milligram m-3
# Geometry: POLYGON ((124.929483 -8.98479, 124.929483 -7.707451, 127.346455 -7.707451, 127.346455 -8.98479, 124.929483 -8.98479))
# Values from graph: v(t): value vs. time

time,CHL
1998-09-23T00:00:00.000Z,0.15994276106357574
1998-09-24T00:00:00.000Z,
1998-09-25T00:00:00.000Z,0.19447161257266998
1998-09-26T00:00:00.000Z,
1998-09-27T00:00:00.000Z,0.16627712547779083
1998-09-28T00:00:00.000Z,
1998-09-29T00:00:00.000Z,
1998-09-30T00:00:00.000Z,0.15469034016132355
1998-10-01T00:00:00.000Z,0.1531400829553604
1998-10-02T00:00:00.000Z,0.16052116453647614
1998-10-03T00:00:00.000Z,
1998-10-04T00:00:00.000Z,
1998-10-05T00:00:00.000Z,
1998-10-06T00:00:00.000Z,0.15426784753799438
1998-10-07T00:00:00.000Z,0.1246429979801178
1998-10-08T00:00:00.000Z,
1998-10-09T00:00:00.000Z,
1998-10-10T00:00:00.000Z,0.1533573865890503
1998-10-11T00:00:00.000Z,0.1539013832807541
1998-10-12T00:00:00.000Z,
1998-10-13T00:00:00.000Z,0.13450618088245392
1998-10-14T00:00:00.000Z,
1998-10-15T00:00:00.000Z,0.14296822249889374
1998-10-16T00:00:00.000Z,
1998-10-17T00:00:00.000Z,0.14845827221870422
1998-10-18T00:00:00.000Z,
1998-10-19T00:00:00.000Z,
1998-10-20T00:00:00.000Z,0.1610480546951294
1998-10-21T00:00:00.000Z,0.13684576749801636
1998-10-22T00:00:00.000Z,
1998-10-23T00:00:00.000Z,
1998-10-24T00:00:00.000Z,0.11715957522392273
1998-10-25T00:00:00.000Z,
1998-10-26T00:00:00.000Z,
1998-10-27T00:00:00.000Z,
1998-10-28T00:00:00.000Z,0.11335111409425735
1998-10-29T00:00:00.000Z,0.11850818246603012
1998-10-30T00:00:00.000Z,
1998-10-31T00:00:00.000Z,0.10575488209724426
1998-11-01T00:00:00.000Z,0.11601860821247101
1998-11-02T00:00:00.000Z,0.1085411012172699
1998-11-03T00:00:00.000Z,
1998-11-04T00:00:00.000Z,0.11011266708374023
1998-11-05T00:00:00.000Z,
1998-11-06T00:00:00.000Z,0.1210140734910965
1998-11-07T00:00:00.000Z,
1998-11-08T00:00:00.000Z,0.11841162294149399
1998-11-09T00:00:00.000Z,0.11182364821434021
1998-11-10T00:00:00.000Z,
1998-11-11T00:00:00.000Z,0.10491399466991425
1998-11-12T00:00:00.000Z,
1998-11-13T00:00:00.000Z,0.15181629359722137
1998-11-14T00:00:00.000Z,
1998-11-15T00:00:00.000Z,
1998-11-16T00:00:00.000Z,
1998-11-17T00:00:00.000Z,
1998-11-18T00:00:00.000Z,
1998-11-19T00:00:00.000Z,
1998-11-20T00:00:00.000Z,
1998-11-21T00:00:00.000Z,
1998-11-22T00:00:00.000Z,0.1186840832233429
1998-11-23T00:00:00.000Z,
1998-11-24T00:00:00.000Z,0.1457401067018509
1998-11-25T00:00:00.000Z,
1998-11-26T00:00:00.000Z,
1998-11-27T00:00:00.000Z,
1998-11-28T00:00:00.000Z,
1998-11-29T00:00:00.000Z,
1998-11-30T00:00:00.000Z,
1998-12-01T00:00:00.000Z,0.12103337794542313
1998-12-02T00:00:00.000Z,0.10710939764976501
1998-12-03T00:00:00.000Z,0.19903972744941711
1998-12-04T00:00:00.000Z,
1998-12-05T00:00:00.000Z,0.2396785467863083
1998-12-06T00:00:00.000Z,
1998-12-07T00:00:00.000Z,
1998-12-08T00:00:00.000Z,
1998-12-09T00:00:00.000Z,
1998-12-10T00:00:00.000Z,
1998-12-11T00:00:00.000Z,
1998-12-12T00:00:00.000Z,0.18286515772342682
1998-12-13T00:00:00.000Z,
1998-12-14T00:00:00.000Z,0.16152217984199524
1998-12-15T00:00:00.000Z,
1998-12-16T00:00:00.000Z,0.11394437402486801
1998-12-17T00:00:00.000Z,
1998-12-18T00:00:00.000Z,
1998-12-19T00:00:00.000Z,
1998-12-20T00:00:00.000Z,0.1431446671485901
1998-12-21T00:00:00.000Z,0.13251818716526031
1998-12-22T00:00:00.000Z,
1998-12-23T00:00:00.000Z,0.11540616303682327
1998-12-24T00:00:00.000Z,
1998-12-25T00:00:00.000Z,0.15707455575466156
1998-12-26T00:00:00.000Z,
1998-12-27T00:00:00.000Z,0.1546364724636078
1998-12-28T00:00:00.000Z,
1998-12-29T00:00:00.000Z,
1998-12-30T00:00:00.000Z,
1998-12-31T00:00:00.000Z,
1999-01-01T00:00:00.000Z,0.23401358723640442
1999-01-02T00:00:00.000Z,
1999-01-03T00:00:00.000Z,0.16562899947166443
1999-01-04T00:00:00.000Z,
1999-01-05T00:00:00.000Z,
1999-01-06T00:00:00.000Z,
1999-01-07T00:00:00.000Z,0.17532023787498474
1999-01-08T00:00:00.000Z,
1999-01-09T00:00:00.000Z,0.1574500948190689
1999-01-10T00:00:00.000Z,0.18816986680030823
1999-01-11T00:00:00.000Z,0.17012764513492584
1999-01-12T00:00:00.000Z,
1999-01-13T00:00:00.000Z,
1999-01-14T00:00:00.000Z,0.18993134796619415
1999-01-15T00:00:00.000Z,
1999-01-16T00:00:00.000Z,0.1669292151927948
1999-01-17T00:00:00.000Z,
1999-01-18T00:00:00.000Z,0.21798114478588104
1999-01-19T00:00:00.000Z,
1999-01-20T00:00:00.000Z,0.14384670555591583
1999-01-21T00:00:00.000Z,0.1773601621389389
1999-01-22T00:00:00.000Z,
1999-01-23T00:00:00.000Z,0.22422903776168823
1999-01-24T00:00:00.000Z,
1999-01-25T00:00:00.000Z,
1999-01-26T00:00:00.000Z,
1999-01-27T00:00:00.000Z,0.18738745152950287
1999-01-28T00:00:00.000Z,
1999-01-29T00:00:00.000Z,
1999-01-30T00:00:00.000Z,
1999-01-31T00:00:00.000Z,0.21289150416851044
1999-02-01T00:00:00.000Z,
1999-02-02T00:00:00.000Z,
1999-02-03T00:00:00.000Z,
1999-02-04T00:00:00.000Z,
1999-02-05T00:00:00.000Z,
1999-02-06T00:00:00.000Z,
1999-02-07T00:00:00.000Z,
1999-02-08T00:00:00.000Z,
1999-02-09T00:00:00.000Z,
1999-02-10T00:00:00.000Z,
1999-02-11T00:00:00.000Z,
1999-02-12T00:00:00.000Z,0.19934575259685516
1999-02-13T00:00:00.000Z,
1999-02-14T00:00:00.000Z,
1999-02-15T00:00:00.000Z,
1999-02-16T00:00:00.000Z,
1999-02-17T00:00:00.000Z,
1999-02-18T00:00:00.000Z,0.1726408749818802
1999-02-19T00:00:00.000Z,
1999-02-20T00:00:00.000Z,0.1603817343711853
1999-02-21T00:00:00.000Z,
1999-02-22T00:00:00.000Z,0.18426784873008728
1999-02-23T00:00:00.000Z,
1999-02-24T00:00:00.000Z,
1999-02-25T00:00:00.000Z,
1999-02-26T00:00:00.000Z,
1999-02-27T00:00:00.000Z,0.3115520179271698
1999-02-28T00:00:00.000Z,
1999-03-01T00:00:00.000Z,
1999-03-02T00:00:00.000Z,
1999-03-03T00:00:00.000Z,
1999-03-04T00:00:00.000Z,
1999-03-05T00:00:00.000Z,
1999-03-06T00:00:00.000Z,0.15855182707309723
1999-03-07T00:00:00.000Z,
1999-03-08T00:00:00.000Z,
1999-03-09T00:00:00.000Z,
1999-03-10T00:00:00.000Z,0.16939657926559448
1999-03-11T00:00:00.000Z,0.14121133089065552
1999-03-12T00:00:00.000Z,0.1910315454006195
1999-03-13T00:00:00.000Z,
1999-03-14T00:00:00.000Z,0.11889747530221939
